,artist,title,albumart,time,channel
1818,Yellow Claw,Open (ft. Moksi & John Fraser),http://www.siriusxm.com/albumart/Live/0630/yellowclaw_590C347B_m.jpg,1494917830.1247606,Electric Area
1819,4B / Aazar,Pop Dat,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494918010.0435658,Electric Area
1820,Late NIght Alumni/Kaskade,Love Song (BROHUG Remix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494918190.0217946,Electric Area
1821,Boombox Cartel,Alamo (feat. Shoffy),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494918430.0348365,Electric Area
1822,Skrillex/Habstrakt,Chicken Soup,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494918670.0303645,Electric Area
1823,Bitch Better Have My Money Remix,Rihanna /GTA,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494918910.0389235,Electric Area
1824,A Channel For DJs,#ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494919090.0291874,Electric Area
1825,Sikdope,Snakes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494919150.0492187,Electric Area
1826,Busy P/Mayer Hawthorne,Genie (KDA Remix),http://www.siriusxm.com/albumart/Live/0700/busypmayerha_590CDAE2_m.jpg,1494919270.0346715,Electric Area
1827,Martin Garrix/Brooks,Byte,http://www.siriusxm.com/albumart/Live/0700/martingarrix_58E8A985_s.jpg,1494919510.0403323,Electric Area
1828,Flume,Hyperreal (feat. Kucka),http://www.siriusxm.com/albumart/Live/0700/flume_59140EB9_m.jpg,1494919810.049883,Electric Area
1829,The Weeknd,The Hills (RL Grime Remix),http://www.siriusxm.com/albumart/Live/0730/theweeknd_5605B980_m.jpg,1494919990.0545552,Electric Area
1830,Low Steppa,I Won't Stop,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494920230.0771728,Electric Area
1831,Anna Lunoe,Godzilla,http://www.siriusxm.com/albumart/Live/0730/annalunoe_59181159_m.jpg,1494920410.0524359,Electric Area
1832,Chace/Yade Lauren,Something About You,http://www.siriusxm.com/albumart/Live/0730/chaceyadelau_590C4347_m.jpg,1494920650.442318,Electric Area
1833,Henry Fong,Young Hearts (ft. Nyla/Stylo G),http://www.siriusxm.com/albumart/Live/0730/henryfong_590CF32B_m.jpg,1494920830.0331767,Electric Area
1834,Riton/Mr. Eazi/Davido/Kah Lo,Money,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494921010.0783713,Electric Area
1835,Drake/Bobby French,Passionfruit Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494921310.0571196,Electric Area
1836,Bassnectar,Reaching Out,http://www.siriusxm.com/albumart/Live/0730/bassnectar_5776721B_m.jpg,1494921490.0673053,Electric Area
1837,Wuki,Let Me Go (feat. Prxzm),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494921790.0585132,Electric Area
1838,Tchami,Adieu,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494921970.0162401,Electric Area
1839,Luis Fonsi/Daddy Yankee,Despacito (Major Lazer/Moska Remix),http://www.siriusxm.com/albumart/Live/0800/luisfonsidad_59180F99_m.jpg,1494922210.0336554,Electric Area
1840,Pierce Fulton,Life In Letters,http://www.siriusxm.com/albumart/Live/0800/piercefulton_590C4F9D_m.jpg,1494922390.0593946,Electric Area
1841,Loud Luxury,Show Me (feat. Nikki's Wives),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494922690.0399554,Electric Area
1842,Knife Party,EDM Trend Machine,http://www.siriusxm.com/albumart/Live/0800/knifeparty_554BAF4F_m.jpg,1494922810.029233,Electric Area
1843,Icarus,Home (feat. Aurora),http://www.siriusxm.com/albumart/Live/0800/icarus_56BB11E1_m.jpg,1494923110.0696096,Electric Area
1844,Odesza,Late Night,http://www.siriusxm.com/albumart/Live/0800/odesza_590C4213_m.jpg,1494923290.05009,Electric Area
1845,#TiestoSXM,Mon-Fri 10a-12pET,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494923470.0262358,Electric Area
1846,Jaded,In The Morning,http://www.siriusxm.com/albumart/Live/0830/jaded_590C44BA_m.jpg,1494923530.0395901,Electric Area
1847,Armin van Buuren,My Symphony,http://www.siriusxm.com/albumart/Live/0830/arminvanbuur_5914153E_m.jpg,1494923710.0382485,Electric Area
1848,Claude VonStroke,Barrump,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494923890.0557349,Electric Area
1849,Matroda,Get Down,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494924250.0211515,Electric Area
1850,L'Tric,The Way You Are,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494924430.0382378,Electric Area
1851,AMTRAC,Escalator,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494924610.0296135,Electric Area
1852,Latrelle,House Party (Kaytranada Edit),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494924790.0570042,Electric Area
1853,Tiesto/Sevenn,BOOM,http://www.siriusxm.com/albumart/Live/0830/tiestosevenn_590B94AC_m.jpg,1494924970.01967,Electric Area
1854,Late NIght Alumni/Kaskade,Love Song (BROHUG Remix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494925150.0710113,Electric Area
1855,Jamie xx/Four Tet,Seesaw (feat. Romy),http://www.siriusxm.com/albumart/Live/0900/jamiexxfourt_56BB387C_s.jpg,1494925390.0190053,Electric Area
1856,Yellow Claw,Open (ft. Moksi & John Fraser),http://www.siriusxm.com/albumart/Live/0900/yellowclaw_590C347B_m.jpg,1494925630.0386927,Electric Area
1857,NGHTMRE/Boombox Cartel,Aftershock (Boombox Cartel VIP),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494925810.035765,Electric Area
1858,Electric Area,fb.com/sxmElectro,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494925990.0366096,Electric Area
1859,EDX,All I Know,http://www.siriusxm.com/albumart/Live/0900/edx_58FA9D6E_m.jpg,1494926050.0431287,Electric Area
1860,Todd Terry/DJ S.K.T.,Nite & Day,http://www.siriusxm.com/albumart/Live/0900/toddterrydjs_590CDC65_m.jpg,1494926230.2644427,Electric Area
1861,Point Point,Hands (feat. Denai Moore),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494926410.033827,Electric Area
1862,Duke Dumont,Melt,http://www.siriusxm.com/albumart/Live/0900/dukedumont_56289C55_m.jpg,1494926650.0387256,Electric Area
1863,A Channel For DJs,#ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494926830.0288508,Electric Area
1864,Porter Robinson/Madeon,Shelter,http://www.siriusxm.com/albumart/Live/0900/porterrobins_58112ABB_m.jpg,1494926890.06764,Electric Area
1865,Busy P/Mayer Hawthorne,Genie (KDA Remix),http://www.siriusxm.com/albumart/Live/0930/busypmayerha_590CDAE2_m.jpg,1494927070.038299,Electric Area
1866,Martin Garrix/Brooks,Byte,http://www.siriusxm.com/albumart/Live/0930/martingarrix_58E8A985_s.jpg,1494927310.072291,Electric Area
1867,Flume,Hyperreal (feat. Kucka),http://www.siriusxm.com/albumart/Live/0930/flume_59140EB9_m.jpg,1494927730.0161252,Electric Area
1868,Henry Fong,Wine Dem,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494927790.0564525,Electric Area
1869,Tom Staar/Rob & Jack,Sunshine,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494927970.034595,Electric Area
1870,Anna Lunoe,Godzilla,http://www.siriusxm.com/albumart/Live/0930/annalunoe_59181159_m.jpg,1494928150.054076,Electric Area
1871,Riton/Mr. Eazi/Davido/Kah Lo,Money,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494928390.132993,Electric Area
1872,ilan Bluestone/Giuseppe De Luca,Frozen Ground,http://www.siriusxm.com/albumart/Live/0930/ilanblueston_590C3A63_m.jpg,1494928630.0381744,Electric Area
1873,Drake/Bobby French,Passionfruit Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494928870.0318315,Electric Area
1874,Luis Fonsi/Daddy Yankee,Despacito (Major Lazer/Moska Remix),http://www.siriusxm.com/albumart/Live/1000/luisfonsidad_59180F99_m.jpg,1494929110.0431368,Electric Area
1875,AURORA,I Went Too Far (MK Remix),http://www.siriusxm.com/albumart/Live/1000/aurora_57BD556E_m.jpg,1494929290.1587946,Electric Area
1876,Jaded,In The Morning,http://www.siriusxm.com/albumart/Live/1000/jaded_590C44BA_m.jpg,1494929530.039976,Electric Area
1877,Dombresky,Wait,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494929710.0228586,Electric Area
1878,Chace/Yade Lauren,Something About You,http://www.siriusxm.com/albumart/Live/1000/chaceyadelau_590C4347_m.jpg,1494929950.0258055,Electric Area
1879,TJANI,Pad Thai (feat. Gracie),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494930190.2061794,Electric Area
1880,Skrillex/Habstrakt,Chicken Soup,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494930370.0699472,Electric Area
1881,CamelPhat,Constellations,http://www.siriusxm.com/albumart/Live/1000/camelphat_56059D58_m.jpg,1494930610.048611,Electric Area
1882,Apexape,Joy & Pain,http://www.siriusxm.com/albumart/Live/1030/apexape_57D9CFA7_m.jpg,1494930790.0535152,Electric Area
1883,Late NIght Alumni/Kaskade,Love Song (BROHUG Remix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494930970.0143552,Electric Area
1884,Yellow Claw,Open (ft. Moksi & John Fraser),http://www.siriusxm.com/albumart/Live/1030/yellowclaw_590C347B_m.jpg,1494931210.025483,Electric Area
1885,Armin van Buuren,My Symphony,http://www.siriusxm.com/albumart/Live/1030/arminvanbuur_5914153E_m.jpg,1494931450.03107,Electric Area
1886,Avicii/Carnage/Headhunterz,Waiting For Love Remix,http://www.siriusxm.com/albumart/Live/1030/aviciicarnag_5639AA3A_m.jpg,1494931690.061501,Electric Area
1887,Ruben de Ronde/Rodg,Whoop,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494931870.0310795,Electric Area
1888,Loud Luxury,Show Me (feat. Nikki's Wives),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494932050.0429947,Electric Area
1889,AMTRAC,Escalator,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494932230.025936,Electric Area
1890,Boombox Cartel,Alamo (feat. Shoffy),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494932470.005142,Electric Area
1891,Odesza,Late Night,http://www.siriusxm.com/albumart/Live/1100/odesza_590C4213_m.jpg,1494932650.01632,Electric Area
1892,Busy P/Mayer Hawthorne,Genie (KDA Remix),http://www.siriusxm.com/albumart/Live/1100/busypmayerha_590CDAE2_m.jpg,1494932890.0366025,Electric Area
1893,Troyboi,And Wot?,http://www.siriusxm.com/albumart/Live/1100/troyboi_57554ADA_m.jpg,1494933070.052174,Electric Area
1894,Wuki,Let Me Go (feat. Prxzm),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494933310.0510585,Electric Area
1895,Disclosure/Eats Everything,Moog For Love,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494933490.045715,Electric Area
1896,Tiesto/Sevenn,BOOM,http://www.siriusxm.com/albumart/Live/1100/tiestosevenn_590B94AC_m.jpg,1494933730.03232,Electric Area
1897,Deorro,Bomba,http://www.siriusxm.com/albumart/Live/1100/deorro_591430EC_m.jpg,1494933910.0302005,Electric Area
1898,Point Point,Hands (feat. Denai Moore),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494934090.1183016,Electric Area
1899,Riton/Mr. Eazi/Davido/Kah Lo,Money,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494934270.0384786,Electric Area
1900,Flux Pavilion/Cammie Robinson,Pull The Trigger,http://www.siriusxm.com/albumart/Live/1130/fluxpavilion_58B7D968_m.jpg,1494934510.0397124,Electric Area
1901,Drake/Bobby French,Passionfruit Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494934750.0421364,Electric Area
1902,Your Source In Dance Music,Electric Area,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494934990.0346055,Electric Area
1903,Martin Garrix/Brooks,Byte,http://www.siriusxm.com/albumart/Live/1130/martingarrix_58E8A985_s.jpg,1494935050.070074,Electric Area
1904,Luis Fonsi/Daddy Yankee,Despacito (Major Lazer/Moska Remix),http://www.siriusxm.com/albumart/Live/1130/luisfonsidad_59180F99_m.jpg,1494935290.0322664,Electric Area
1905,Waze & Odyssey/RKelly,Bump & Grind 2014,http://www.siriusxm.com/albumart/Live/1130/wazeodysseyr_5910E954_m.jpg,1494935470.2517235,Electric Area
1906,Jesse Rose,What You Talkin' Bout,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494935650.032758,Electric Area
1907,Turn This Up Louder!,#ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494935830.0534725,Electric Area
1908,L'Tric,The Way You Are,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494935890.0877938,Electric Area
1909,@Vonstroke @MAXIMONO,#TheBirdhouse,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494936010.025022,Electric Area
1910,Dombresky,Technikal,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494939670.0519602,Electric Area
1911,Late NIght Alumni/Kaskade,Love Song (BROHUG Remix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494939850.1499698,Electric Area
1912,Yellow Claw,Open (ft. Moksi & John Fraser),http://www.siriusxm.com/albumart/Live/1300/yellowclaw_590C347B_m.jpg,1494940090.0300436,Electric Area
1913,Duke Dumont,Be Here,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494940330.041086,Electric Area
1914,Electric Area,fb.com/sxmElectro,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494940510.0448873,Electric Area
1915,Busy P/Mayer Hawthorne,Genie (KDA Remix),http://www.siriusxm.com/albumart/Live/1300/busypmayerha_590CDAE2_m.jpg,1494940570.0348706,Electric Area
1916,Henry Fong,Young Hearts (ft. Nyla/Stylo G),http://www.siriusxm.com/albumart/Live/1300/henryfong_590CF32B_m.jpg,1494940750.052202,Electric Area
1917,Flume,Hyperreal (feat. Kucka),http://www.siriusxm.com/albumart/Live/1300/flume_59140EB9_m.jpg,1494940930.0508106,Electric Area
1918,Chace/Yade Lauren,Something About You,http://www.siriusxm.com/albumart/Live/1300/chaceyadelau_590C4347_m.jpg,1494941170.0517645,Electric Area
1919,Offaiah,Run,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494941350.0375414,Electric Area
1920,Odesza,Late Night,http://www.siriusxm.com/albumart/Live/1330/odesza_590C4213_m.jpg,1494941530.0380554,Electric Area
1921,Music Lives,On Electric Area,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494941710.0391526,Electric Area
1922,Wuki,Let Me Go (feat. Prxzm),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494941770.1429133,Electric Area
1923,AMTRAC,Escalator,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494941890.040205,Electric Area
1924,Tchami/Stacy Barthe,After Life (DJ Snake/MERCER Remix),http://www.siriusxm.com/albumart/Live/1330/tchamistacyb_579EAC4B_m.jpg,1494942130.0617378,Electric Area
1925,Mija,Secrets,http://www.siriusxm.com/albumart/Live/1330/mija_590C3C59_m.jpg,1494942490.0339534,Electric Area
1926,Skrillex/Habstrakt,Chicken Soup,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494942610.0369859,Electric Area
1927,Tiesto/Sevenn,BOOM,http://www.siriusxm.com/albumart/Live/1330/tiestosevenn_590B94AC_m.jpg,1494942850.0548515,Electric Area
1928,Electric Area,@sxmElectro,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494942910.0508401,Electric Area
1929,Tony Quattro,Fuerza (feat. Nani Castle),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494942970.0605845,Electric Area
1930,Riton/Mr. Eazi/Davido/Kah Lo,Money,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494943150.0445638,Electric Area
1931,@Tiesto @sxmElectro,#ClubLife528 #TiestoSXM,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494943270.079689,Electric Area
1932,Tiesto/John Legend,Summer Nights,http://www.siriusxm.com/albumart/Live/1430/tiestojohnle_580B8E31_m.jpg,1494946690.0109243,Electric Area
1933,@DonDiablo @sxmElectro,#HexagonRadio #TiestoSXM,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494946870.1526926,Electric Area
1934,@JadedOfficialUK @sxmElectro,#GuestRoomMix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494950470.0271926,Electric Area
1935,Wuki,Let Me Go (feat. Prxzm),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494953770.0265775,Electric Area
1936,Mat Zo,Killing Time,http://www.siriusxm.com/albumart/Live/1630/matzo_5700D0A3_m.jpg,1494953950.021568,Electric Area
1937,@EDXmusic @sxmElectro,#NoXcuses #ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494954190.036862,Electric Area
1938,@SteveAoki @HenryFong,#AokisHouse #ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494957850.0394366,Electric Area
1939,@CheatCodesMusic @sxmElectro,#GlowRadio @ClubGlow,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494961330.0472972,Electric Area
1940,@PasqualeRotella @DJCoone,#NightOwlRadio,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494964930.0425773,Electric Area
1941,@AboveandBeyond @sxmElectro,#ABGT231 #ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494972130.0287805,Electric Area
1942,@ErickMorillo @sxmElectro,#SubliminalSessions,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494979330.2734132,Electric Area
1943,@wearebigbeat @sxmElectro,#TheCookout,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494982930.1329336,Electric Area
1944,@FerryCorsten @sxmElectro,#CC515 #ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494986590.1952233,Electric Area
1945,@SandervanDoorn @sxmElectro,#Identity #ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494990071.230795,Electric Area
1946,Jaded,In The Morning,http://www.siriusxm.com/albumart/Live/0330/jaded_590C44BA_m.jpg,1494993430.8832135,Electric Area
1947,@PaulOakenfold @sxmElectro,#PlanetPerfecto,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1494993611.2446165,Electric Area
1948,@Eats_Everything @sxmElectro,#ediblebEats #ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495000570.034056,Electric Area
1949,ATTLAS,Aspen,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495004290.0576766,Electric Area
1950,Odesza,Late Night,http://www.siriusxm.com/albumart/Live/0700/odesza_590C4213_m.jpg,1495004470.0739806,Electric Area
1951,Tony Quattro,Fuerza (feat. Nani Castle),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495004710.004641,Electric Area
1952,L'Tric,The Way You Are,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495004890.080041,Electric Area
1953,Shiba San,Okay,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495005070.0494454,Electric Area
1954,Duke Dumont,Be Here,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495005310.0177045,Electric Area
1955,Tiesto/Sevenn,BOOM,http://www.siriusxm.com/albumart/Live/0700/tiestosevenn_590B94AC_m.jpg,1495005550.0558367,Electric Area
1956,Your Source In Dance Music,Electric Area,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495005670.0216508,Electric Area
1957,Wuki,Let Me Go (feat. Prxzm),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495005730.0272224,Electric Area
1958,Point Point,Hands (feat. Denai Moore),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495005910.0173655,Electric Area
1959,Deniz Koyu,Bong,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495006150.0299208,Electric Area
1960,Deorro,Bomba,http://www.siriusxm.com/albumart/Live/0730/deorro_591430EC_m.jpg,1495006270.024845,Electric Area
1961,Skrillex/Habstrakt,Chicken Soup,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495006510.0380654,Electric Area
1962,Luis Fonsi/Daddy Yankee,Despacito (Major Lazer/Moska Remix),http://www.siriusxm.com/albumart/Live/0730/luisfonsidad_59180F99_m.jpg,1495006690.0969381,Electric Area
1963,Dombresky,Technikal,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495006930.0323598,Electric Area
1964,EDX,All I Know,http://www.siriusxm.com/albumart/Live/0730/edx_58FA9D6E_m.jpg,1495007110.0865743,Electric Area
1965,AMTRAC,Escalator,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495007290.065581,Electric Area
1966,Offaiah,Run,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495007530.0276456,Electric Area
1967,Yellow Claw,Open (ft. Moksi & John Fraser),http://www.siriusxm.com/albumart/Live/0730/yellowclaw_590C347B_m.jpg,1495007710.0013318,Electric Area
1968,Disclosure/Eats Everything,Moog For Love,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495007890.0299563,Electric Area
1969,Busy P/Mayer Hawthorne,Genie (KDA Remix),http://www.siriusxm.com/albumart/Live/0800/busypmayerha_590CDAE2_m.jpg,1495008130.0949738,Electric Area
1970,Mija,Secrets,http://www.siriusxm.com/albumart/Live/0800/mija_590C3C59_m.jpg,1495008430.0266347,Electric Area
1971,Flume,Hyperreal (feat. Kucka),http://www.siriusxm.com/albumart/Live/0800/flume_59140EB9_m.jpg,1495008549.9994936,Electric Area
1972,Audien,Rooms,http://www.siriusxm.com/albumart/Live/0800/audien_5605ABD6_m.jpg,1495008790.0374515,Electric Area
1973,CID,No!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495008970.0434387,Electric Area
1974,Chace/Yade Lauren,Something About You,http://www.siriusxm.com/albumart/Live/0800/chaceyadelau_590C4347_m.jpg,1495009150.0443802,Electric Area
1975,Martin Garrix/Brooks,Byte,http://www.siriusxm.com/albumart/Live/0800/martingarrix_58E8A985_s.jpg,1495009330.084269,Electric Area
1976,Anna Lunoe,Godzilla,http://www.siriusxm.com/albumart/Live/0800/annalunoe_59181159_m.jpg,1495009630.0093775,Electric Area
1977,Loco Dice,Negative II Positive,http://www.siriusxm.com/albumart/Live/0800/locodice_56289A59_m.jpg,1495009810.1025586,Electric Area
1978,Henry Fong,Young Hearts (ft. Nyla/Stylo G),http://www.siriusxm.com/albumart/Live/0830/henryfong_590CF32B_m.jpg,1495010050.0353243,Electric Area
1979,Loud Luxury,Show Me (feat. Nikki's Wives),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495010230.0269186,Electric Area
1980,Riton/Mr. Eazi/Davido/Kah Lo,Money,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495010350.0341778,Electric Area
1981,Jesse Rose,What You Talkin' Bout,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495010590.0244534,Electric Area
1982,Drake/Bobby French,Passionfruit Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495010830.0375311,Electric Area
1983,Odesza,Late Night,http://www.siriusxm.com/albumart/Live/0830/odesza_590C4213_m.jpg,1495011070.0421212,Electric Area
1984,Flux Pavilion/Cammie Robinson,Pull The Trigger,http://www.siriusxm.com/albumart/Live/0830/fluxpavilion_58B7D968_m.jpg,1495011250.0316534,Electric Area
1985,Jaded,In The Morning,http://www.siriusxm.com/albumart/Live/0830/jaded_590C44BA_m.jpg,1495011490.035577,Electric Area
1986,Unlike Pluto,Found You (ft. Michelle Buzz),http://www.siriusxm.com/albumart/Live/0900/unlikepluto_57BC0BBD_m.jpg,1495011670.0713243,Electric Area
1987,Luis Fonsi/Daddy Yankee,Despacito (Major Lazer/Moska Remix),http://www.siriusxm.com/albumart/Live/0900/luisfonsidad_59180F99_m.jpg,1495011910.0561154,Electric Area
1988,Low Steppa,I Won't Stop,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495012090.0231485,Electric Area
1989,L'Tric,The Way You Are,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495012270.0300806,Electric Area
1990,Disclosure,When A Fire Starts To Burn,http://www.siriusxm.com/albumart/Live/0900/disclosure_5603FC45_m.jpg,1495012450.1035874,Electric Area
1991,Mat Zo,Killing Time,http://www.siriusxm.com/albumart/Live/0900/matzo_5700D0A3_m.jpg,1495012750.0357528,Electric Area
1992,Late NIght Alumni/Kaskade,Love Song (BROHUG Remix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495012990.0429595,Electric Area
1993,Made By DJs,#ElectricArea,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495013170.0466864,Electric Area
1994,Wuki,Let Me Go (feat. Prxzm),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495013230.018094,Electric Area
1995,Skrillex/Habstrakt,Chicken Soup,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495013410.055521,Electric Area
1996,Hot Since 82,Play The Room,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495013590.0218868,Electric Area
1997,Pierce Fulton,Life In Letters,http://www.siriusxm.com/albumart/Live/0930/piercefulton_590C4F9D_m.jpg,1495013830.0276847,Electric Area
1998,The New New,Electric Area,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495014010.0326087,Electric Area
1999,Point Point,Hands (feat. Denai Moore),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_52.jpg,1495014130.0479715,Electric Area
2000,Tiesto/Sevenn,BOOM,http://www.siriusxm.com/albumart/Live/0930/tiestosevenn_590B94AC_m.jpg,1495014250.0466585,Electric Area
