,artist,title,albumart,time,channel
7367,Phantoms/Verite,Just A Feeling,http://www.siriusxm.com/albumart/Live/1830/phantomsveri_58EF16DB_m.jpg,1495391710.0189679,BPM
7368,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/1830/grandtheftde_5903DF81_m.jpg,1495392010.05899,BPM
7369,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495392190.0035286,BPM
7370,3LAU,On My Mind,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495392490.0715892,BPM
7371,Armin van Buuren/W&W/Trevor Guthrie,This Is What It Feels Like,http://www.siriusxm.com/albumart/Live/1830/arminvanbuur_57DB1CA4_m.jpg,1495392610.0270505,BPM
7372,Axwell/\\Ingrosso/Kid Ink,I Love You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495392850.0662,BPM
7373,Cash Cash/Sofia Reyes,How To Love,http://www.siriusxm.com/albumart/Live/1830/cashcashsofi_57DB4CFF_m.jpg,1495393030.1911376,BPM
7374,Flux Pavilion,I Still Can't Stop,http://www.siriusxm.com/albumart/Live/1900/fluxpavilion_53E3C4F1_m.jpg,1495393270.1308312,BPM
7375,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495393570.3577187,BPM
7376,Hardwell/Dyro/Bright Lights,Never Say Goodbye,http://www.siriusxm.com/albumart/Live/1900/hardwelldyro_551D50FB_m.jpg,1495393810.0258913,BPM
7377,Cedric Gervais,Touch The Sky,http://www.siriusxm.com/albumart/Live/1900/cedricgervai_58B304E0_m.jpg,1495393990.080944,BPM
7378,Matoma,False Alarm-Hook N Sling Mix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495394110.0478315,BPM
7379,Ghastly/Matthew Koma,We Might Fall (Original Mix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495394350.0784738,BPM
7380,Martin Solveig/Dragonette,Hello,http://www.siriusxm.com/albumart/Live/1900/martinsolvei_58C6C568_m.jpg,1495394590.3226507,BPM
7381,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495394830.319252,BPM
7382,Sam Feldt/Hook N Sling,Open Your Eyes,http://www.siriusxm.com/albumart/Live/1900/samfeldthook_58AE493D_m.jpg,1495395010.3571734,BPM
7383,Audien/Max,One More Weekend,http://www.siriusxm.com/albumart/Live/1930/audienmax_58F75B80_m.jpg,1495395190.426751,BPM
7384,#betaBPM @LiquidTodd,Tues 10pET,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495395370.1520975,BPM
7385,Jess Glynne/Chris Lake,Hold My Hand-Remix,http://www.siriusxm.com/albumart/Live/1930/jessglynnech_58C93CAE_m.jpg,1495395430.2083313,BPM
7386,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/1930/djsnakemrhud_58E44EC6_m.jpg,1495395610.3283002,BPM
7387,San Holo,Light,http://www.siriusxm.com/albumart/Live/1930/sanholo_584C295E_m.jpg,1495395970.3199875,BPM
7388,@sxmElectro #bpm,fb.me/sxmElectro,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495396090.2783597,BPM
7389,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/1930/kungsephemer_58E2DF4C_m.jpg,1495396150.314942,BPM
7390,Gryffin/Illenium/Daya,Feel Good,http://www.siriusxm.com/albumart/Live/1930/gryffinillen_58C0D773_m.jpg,1495396330.381866,BPM
7391,Tritonal/Seven Lions/Cristina Soto,Still With Me Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495396630.1703658,BPM
7392,Disco Killerz/Liquid Todd,In The Music,http://www.siriusxm.com/albumart/Live/2000/discokillerz_589A2D7C_m.jpg,1495396870.3189194,BPM
7393,Major Lazer/Justin Bieber/MO,Cold Water-Lost Frequencies Remix,http://www.siriusxm.com/albumart/Live/2000/majorlazerju_585DA7B6_m.jpg,1495396990.2793536,BPM
7394,Nicola Fasano,75 Brazil Street,http://www.siriusxm.com/albumart/Live/2000/nicolafasano_58C73EF9_m.jpg,1495397230.2975829,BPM
7395,The Beatles 24/7,Ch18 Tomorrow,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495397410.338351,BPM
7396,Alesso,Falling,http://www.siriusxm.com/albumart/Live/2000/alesso_58FE187A_m.jpg,1495397471.096359,BPM
7397,Swedish House Mafia/Pharrell,One (Your Name),http://www.siriusxm.com/albumart/Live/2000/swedishhouse_55073834_m.jpg,1495397650.3575478,BPM
7398,Galantis,Hunter,http://www.siriusxm.com/albumart/Live/2000/galantis_5912C7A5_m.jpg,1495397890.2473187,BPM
7399,Almand,Don't Manipulate (Slomo Remix),http://www.siriusxm.com/albumart/Live/2000/almand_58F719CE_m.jpg,1495398010.3502605,BPM
7400,Calvin Harris/Rihanna,This Is What U Came For,http://www.siriusxm.com/albumart/Live/2000/calvinharris_58224470_m.jpg,1495398190.38428,BPM
7401,Nervo,In Your Arms,http://www.siriusxm.com/albumart/Live/2000/nervo_58C79CFF_m.jpg,1495398430.3451777,BPM
7402,deadmau5,Some Chords,http://www.siriusxm.com/albumart/Live/2000/deadmau5_52023F9B_m.jpg,1495398610.3155684,BPM
7403,Marshmello,Moving On,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495398850.3739586,BPM
7404,Martin Solveig,Places,http://www.siriusxm.com/albumart/Live/2030/martinsolvei_58C7227F_m.jpg,1495399030.344743,BPM
7405,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/2030/kd_58CCD161_m.jpg,1495399270.2649806,BPM
7406,Dimitri Vegas & Like Mike/Diplo,Hey Baby,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495399450.1965175,BPM
7407,Eric Prydz,Generate,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495399630.2810385,BPM
7408,Martin Jensen,Solo Dance,http://www.siriusxm.com/albumart/Live/2030/martinjensen_5840CB4D_m.jpg,1495399870.209425,BPM
7409,Martin Garrix/Dua Lipa,Scared To Be Lonely-Brooks Remix,http://www.siriusxm.com/albumart/Live/2030/martingarrix_58B9C94C_m.jpg,1495400050.169208,BPM
7410,Dillon Francis/G-Eazy,Say Less,http://www.siriusxm.com/albumart/Live/2030/dillonfranci_58F3CC4B_m.jpg,1495400290.3692467,BPM
7411,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495400470.3421626,BPM
7412,Mr Probz/Robin Schulz,Waves Remix,http://www.siriusxm.com/albumart/Live/2100/mrprobzrobin_536D69D8_m.jpg,1495400710.3837855,BPM
7413,Cash Cash/ROZES,Matches,http://www.siriusxm.com/albumart/Live/2100/cashcashroze_58C0D737_m.jpg,1495400890.1805253,BPM
7414,Above & Beyond/OceanLab,Another Chance,http://www.siriusxm.com/albumart/Live/2100/abovebeyondo_5819B2D0_m.jpg,1495401070.349416,BPM
7415,Alyx Ander/Srey Davi,Memories Of You,http://www.siriusxm.com/albumart/Live/2100/alyxandersre_59078A3C_m.jpg,1495401310.1981888,BPM
7416,@iamalyxander,#bpmBreaker,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495401490.3334556,BPM
7417,ODESZA/Cedric Gervais/Zyra,Say My Name (Remix),http://www.siriusxm.com/albumart/Live/2100/odeszacedric_55E1A937_m.jpg,1495401551.1457186,BPM
7418,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495401731.0793364,BPM
7419,Axwell/\\Ingrosso/Kid Ink,I Love You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495401910.2945561,BPM
7420,Audien/Max,One More Weekend,http://www.siriusxm.com/albumart/Live/2100/audienmax_58F75B80_m.jpg,1495402210.3845046,BPM
7421,Borgeous/Lights,Zero Gravity,http://www.siriusxm.com/albumart/Live/2130/borgeousligh_58C7B657_m.jpg,1495402330.4248226,BPM
7422,Tritonal,Hey Mamama,http://www.siriusxm.com/albumart/Live/2130/tritonal_58EEFCCA_s.jpg,1495402630.4164007,BPM
7423,The Chainsmokers/Coldplay,Something Just Like This-Alesso Rem,http://www.siriusxm.com/albumart/Live/2130/thechainsmok_5900A17D_m.jpg,1495402750.3785794,BPM
7424,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/2130/kungsephemer_58E2DF4C_m.jpg,1495402990.293194,BPM
7425,Destructo,All Night,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495403231.3501437,BPM
7426,Zedd/Matthew Koma/Miriam Bryant,Find You-Dave Aude Remix,http://www.siriusxm.com/albumart/Live/2130/zeddmatthewk_58C7D4AA_m.jpg,1495403470.4656348,BPM
7427,Yellow Claw/DJ Snake/Elliphant,Good Day,http://www.siriusxm.com/albumart/Live/2130/yellowclawdj_58B69C20_m.jpg,1495403710.147395,BPM
7428,Marshmello,Ritual,http://www.siriusxm.com/albumart/Live/2130/marshmello_581902B1_m.jpg,1495404010.0150828,BPM
7429,Armin van Buuren/Jennifer Rene,Fine Without You,http://www.siriusxm.com/albumart/Live/2200/arminvanbuur_4EEDB908_m.jpg,1495404190.076267,BPM
7430,Hardwell Radio Promo,Hardwell Radio Promo,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495404371.0389102,BPM
7431,Martin Solveig,Places,http://www.siriusxm.com/albumart/Live/2200/martinsolvei_58C7227F_m.jpg,1495404430.0370464,BPM
7432,Mat Zo/Porter Robinson,Easy,http://www.siriusxm.com/albumart/Live/2200/matzoporterr_58C716D7_m.jpg,1495404610.0404932,BPM
7433,@MalloryLynne,Mallory Lynne on #bpm,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495404789.9930787,BPM
7434,Phantoms/Verite,Just A Feeling,http://www.siriusxm.com/albumart/Live/2200/phantomsveri_58EF16DB_m.jpg,1495404850.0198426,BPM
7435,Deorro/Dycy,Going Up,http://www.siriusxm.com/albumart/Live/2200/deorrodycy_58C72F69_m.jpg,1495405090.0501733,BPM
7436,Alyx Ander/Srey Davi,Memories Of You,http://www.siriusxm.com/albumart/Live/2200/alyxandersre_59078A3C_m.jpg,1495405270.0477064,BPM
7437,@iamalyxander,#bpmBreaker,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495405449.9984682,BPM
7438,deadmau5/Chris James,The Veldt,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495405510.0185356,BPM
7439,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495405630.0216794,BPM
7440,Alan Walker,Alone (WildVibes Remix),http://www.siriusxm.com/albumart/Live/2230/alanwalker_58AE229D_m.jpg,1495405870.0161035,BPM
7441,Afrojack/David Guetta,Another Life (f.Esther Dean),http://www.siriusxm.com/albumart/Live/2230/afrojackdavi_5909343B_m.jpg,1495406050.0907414,BPM
7442,Dillon Francis/Sultan/Ned Shepard,When We Were Young ft Chaingang Of ,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495406290.0063865,BPM
7443,Cedric Gervais,Touch The Sky,http://www.siriusxm.com/albumart/Live/2230/cedricgervai_58B304E0_m.jpg,1495406529.9930787,BPM
7444,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/2230/grandtheftde_5903DF81_m.jpg,1495406710.0122359,BPM
7445,The Chainsmokers,Paris (Zack Martino Remix),http://www.siriusxm.com/albumart/Live/2230/thechainsmok_58A5856B_m.jpg,1495406890.0335839,BPM
7446,Showtek/Brooks feat. Natalie Major,On Our Own,http://www.siriusxm.com/albumart/Live/2230/showtekbrook_58F74D2C_m.jpg,1495407070.0065742,BPM
7447,@sxmElectro #bpm,Today's Dance Hits/Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495407250.0162635,BPM
7448,Tiesto/Wolfgang Gartner,I Will Be Here Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495407310.0142298,BPM
7449,Jax Jones/RAYE,You Don't Know Me,http://www.siriusxm.com/albumart/Live/2230/jaxjonesraye_58E67D58_m.jpg,1495407550.090399,BPM
7450,RUNAGROUND,Chase You Down,http://www.siriusxm.com/albumart/Live/2300/runaground_58C6FECC_m.jpg,1495407790.0382526,BPM
7451,Steve Aoki/Chris Lake/Tujamo/Kid In,Delirious (Boneless),http://www.siriusxm.com/albumart/Live/2300/steveaokichr_5540E7CE_m.jpg,1495407970.0049474,BPM
7452,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495408209.98839,BPM
7453,Porter Robinson,Language,http://www.siriusxm.com/albumart/Live/2300/porterrobins_4FFE73B0_m.jpg,1495408389.9953835,BPM
7454,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/2300/djsnakemrhud_58E44EC6_m.jpg,1495408570.0782135,BPM
7455,Tritonal/Sj,Hung Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495408870.0663455,BPM
7456,Tom Staar/Rob/Jack,Sunshine,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495409110.0031028,BPM
7457,Eric Prydz pres Pryda,Pjanoo,http://www.siriusxm.com/albumart/Live/2300/ericprydzpre_582242F4_m.jpg,1495409290.0680635,BPM
7458,Alesso,Falling,http://www.siriusxm.com/albumart/Live/2330/alesso_58FE187A_m.jpg,1495409470.0780804,BPM
7459,Lost Kings/Tinashe,Quit You (ToWonder Remix),http://www.siriusxm.com/albumart/Live/2330/lostkingstin_58FE1420_m.jpg,1495409649.9850154,BPM
7460,Galantis,Hunter,http://www.siriusxm.com/albumart/Live/2330/galantis_5912C7A5_m.jpg,1495409830.0191846,BPM
7461,Studio 54 Radio,Ch54 Classic Dance Hits,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495410009.1535392,BPM
7462,tyDi/Melanie Fontana,Redefined ft. Novaspace,http://www.siriusxm.com/albumart/Live/2330/tydimelanief_58C7FED8_m.jpg,1495410069.9980845,BPM
7463,Marshmello,Moving On,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495410370.0997765,BPM
7464,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/2330/arminvanbuur_586FAF45_m.jpg,1495410489.9904888,BPM
7465,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/2330/kungsephemer_58E2DF4C_m.jpg,1495410730.0787485,BPM
7466,Don Diablo/Marnik,Children Of A Miracle,http://www.siriusxm.com/albumart/Live/2330/dondiablomar_58DC4463_m.jpg,1495410910.005568,BPM
7467,Feenixpawl/Jason Forte/Mary Jane Sm,Blue Sky-Michael Brun Remix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495411150.0080855,BPM
7468,Sam Feldt/Hook N Sling,Open Your Eyes,http://www.siriusxm.com/albumart/Live/0000/samfeldthook_58AE493D_m.jpg,1495411330.0115216,BPM
7469,Ariana Grande,Into You-3LAU Remix,http://www.siriusxm.com/albumart/Live/0000/arianagrande_58C727D8_m.jpg,1495411510.3030827,BPM
7470,Peter Thomas/Betty Who,All Of You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495411750.0264592,BPM
7471,Martin Solveig,Places,http://www.siriusxm.com/albumart/Live/0000/martinsolvei_58C7227F_m.jpg,1495411989.9908974,BPM
7472,Ellie Goulding/Mat Zo,Burn Remix,http://www.siriusxm.com/albumart/Live/0000/elliegouldin_58C748E8_m.jpg,1495412230.0640821,BPM
7473,Martin Jensen,Solo Dance,http://www.siriusxm.com/albumart/Live/0000/martinjensen_5840CB4D_m.jpg,1495412470.036144,BPM
7474,Morgan Page/Angelika Vee,Safe Till Tomorrow-Brooks Remix,http://www.siriusxm.com/albumart/Live/0000/morganpagean_58C74D2D_m.jpg,1495412649.9915357,BPM
7475,Ghastly/Matthew Koma,We Might Fall (Original Mix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495412890.0053105,BPM
7476,Adrian Lux/Axwell/Henrik B,Teenage Crime,http://www.siriusxm.com/albumart/Live/0030/adrianluxaxw_58C9BC72_m.jpg,1495413069.9941356,BPM
7477,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495413310.1307287,BPM
7478,Disco Killerz/Liquid Todd,In The Music,http://www.siriusxm.com/albumart/Live/0030/discokillerz_589A2D7C_m.jpg,1495413610.0087688,BPM
7479,Audien/Max,One More Weekend,http://www.siriusxm.com/albumart/Live/0030/audienmax_58F75B80_m.jpg,1495413730.00744,BPM
7480,David Guetta/Sia/Fetty Wap,Bang My Head,http://www.siriusxm.com/albumart/Live/0030/davidguettas_58C9249E_m.jpg,1495413970.019157,BPM
7481,Cash Cash/ROZES,Matches,http://www.siriusxm.com/albumart/Live/0030/cashcashroze_58C0D737_m.jpg,1495414210.0390694,BPM
7482,San Holo,Light,http://www.siriusxm.com/albumart/Live/0030/sanholo_584C295E_m.jpg,1495414390.0664878,BPM
7483,@sxmElectro #bpm,Today's Dance Hits+Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495414510.0294142,BPM
7484,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495414630.0350628,BPM
7485,Sunnery James/Ryan Marciano/Clara M,The One That Got Away,http://www.siriusxm.com/albumart/Live/0030/sunneryjames_5875A509_m.jpg,1495414750.1396961,BPM
7486,deadmau5+Gerard Way,Professional Griefers,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495414990.068985,BPM
7487,Nervo,In Your Arms,http://www.siriusxm.com/albumart/Live/0100/nervo_58C79CFF_m.jpg,1495415170.0431476,BPM
7488,Alesso,Take My Breath Away,http://www.siriusxm.com/albumart/Live/0100/alesso_58614DDA_m.jpg,1495415349.984058,BPM
7489,OceanLab/Gareth Emery,On A Good Day (Metropolis),http://www.siriusxm.com/albumart/Live/0100/oceanlabgare_58C8DBB3_m.jpg,1495415470.0001376,BPM
7490,SiriusXM Chill,Ch53 Downtempo/Deep House,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495415650.0976768,BPM
7491,@SteveAoki,#RemixRewind,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495415710.1637964,BPM
7492,Top 20 Beats Of The Week,Tonight 10pET,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495417030.0330775,BPM
7493,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/0130/kd_58CCD161_m.jpg,1495417090.0268607,BPM
7494,Calvin Harris/Ellie Goulding,I Need Your Love-R3hab Remix,http://www.siriusxm.com/albumart/Live/0130/calvinharris_58C9D2F9_m.jpg,1495417270.0080867,BPM
7495,Katy Perry,Chained To The Rhythm (Marc Stout/S,http://www.siriusxm.com/albumart/Live/0130/katyperry_58F4DFE4_m.jpg,1495417510.0543234,BPM
7496,Disco Killerz/Liquid Todd,Stellar (Morgan Page remix),http://www.siriusxm.com/albumart/Live/0130/discokillerz_58C7308B_m.jpg,1495417750.015389,BPM
7497,tyDi/Col3man/Jeremy Thurber,Count On You,http://www.siriusxm.com/albumart/Live/0130/tydicol3manj_591556C7_m.jpg,1495417990.2034988,BPM
7498,Axwell/\\Ingrosso/Kid Ink,I Love You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495418289.9932914,BPM
7499,Tom Staar/Rob/Jack,Sunshine,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495418470.1548786,BPM
7500,Audien/Max,One More Weekend,http://www.siriusxm.com/albumart/Live/0200/audienmax_58F75B80_m.jpg,1495418710.5731466,BPM
7501,Martin Jensen,Solo Dance,http://www.siriusxm.com/albumart/Live/0200/martinjensen_5840CB4D_m.jpg,1495418890.0066178,BPM
7502,Galantis,Hunter,http://www.siriusxm.com/albumart/Live/0200/galantis_5912C7A5_m.jpg,1495419070.0006585,BPM
7503,Ghastly/Matthew Koma,We Might Fall (Original Mix),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495419250.0171087,BPM
7504,Almand,Don't Manipulate (Slomo Remix),http://www.siriusxm.com/albumart/Live/0200/almand_58F719CE_m.jpg,1495419430.0254195,BPM
7505,Cedric Gervais,Touch The Sky,http://www.siriusxm.com/albumart/Live/0200/cedricgervai_58B304E0_m.jpg,1495419610.0194678,BPM
7506,Marshmello,Moving On,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495419790.0157595,BPM
7507,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/0200/djsnakemrhud_58E44EC6_m.jpg,1495419970.0001516,BPM
7508,Phantoms/Verite,Just A Feeling,http://www.siriusxm.com/albumart/Live/0230/phantomsveri_58EF16DB_m.jpg,1495420270.0091536,BPM
7509,San Holo,Light,http://www.siriusxm.com/albumart/Live/0230/sanholo_584C295E_m.jpg,1495420509.9828713,BPM
7510,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495420809.9902506,BPM
7511,Martin Solveig,Places,http://www.siriusxm.com/albumart/Live/0230/martinsolvei_58C7227F_m.jpg,1495420930.0386336,BPM
7512,Alesso,Falling,http://www.siriusxm.com/albumart/Live/0230/alesso_58FE187A_m.jpg,1495421170.017072,BPM
7513,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/0230/arminvanbuur_586FAF45_m.jpg,1495421409.9936328,BPM
7514,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/0230/kungsephemer_58E2DF4C_m.jpg,1495421650.3293755,BPM
7515,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/0230/grandtheftde_5903DF81_m.jpg,1495421770.0425828,BPM
7516,The Chainsmokers/Coldplay,Something Just Like This-Alesso Rem,http://www.siriusxm.com/albumart/Live/0230/thechainsmok_5900A17D_m.jpg,1495421949.989359,BPM
7517,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495422190.0401502,BPM
7518,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495422429.9953306,BPM
7519,Galantis,No Money,http://www.siriusxm.com/albumart/Live/0300/galantis_58C7E6EE_m.jpg,1495422670.0036016,BPM
7520,3LAU,On My Mind,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495422850.1164253,BPM
7521,Gareth Emery,Reckless,http://www.siriusxm.com/albumart/Live/0300/garethemery_58C71FEB_m.jpg,1495423029.9894512,BPM
7522,Disco Killerz/Liquid Todd,In The Music,http://www.siriusxm.com/albumart/Live/0300/discokillerz_589A2D7C_m.jpg,1495423270.2811825,BPM
7523,@sxmElectro #bpm,fb.me/sxmElectro,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495423389.9951892,BPM
7524,Kaskade/EDX/Tamra,Angel On My Shoulder,http://www.siriusxm.com/albumart/Live/0300/kaskadeedxta_58C78BA4_m.jpg,1495423449.9911325,BPM
7525,Destructo,All Night,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495423630.3070512,BPM
7526,Calvin Harris/Rihanna,We Found Love-Chuckie Remix,http://www.siriusxm.com/albumart/Live/0330/calvinharris_580180E6_m.jpg,1495423869.992962,BPM
7527,Nervo,In Your Arms,http://www.siriusxm.com/albumart/Live/0330/nervo_58C79CFF_m.jpg,1495424170.26425,BPM
7528,Cash Cash/Sofia Reyes,How To Love,http://www.siriusxm.com/albumart/Live/0330/cashcashsofi_57DB4CFF_m.jpg,1495424350.3394244,BPM
7529,Sunnery James/Ryan Marciano/Clara M,The One That Got Away,http://www.siriusxm.com/albumart/Live/0330/sunneryjames_5875A509_m.jpg,1495424590.3189352,BPM
7530,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/0330/kd_58CCD161_m.jpg,1495424830.0051286,BPM
7531,Armin van Buuren/Van Velzen,Broken Tonight,http://www.siriusxm.com/albumart/Live/0330/arminvanbuur_58C707CB_m.jpg,1495425070.3087275,BPM
7532,Matoma,False Alarm-Hook N Sling Mix,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495425250.3801866,BPM
7533,Starkillers/Alex Kenji/Nadia Ali/Al,Pressure-Alesso Remix,http://www.siriusxm.com/albumart/Live/0330/starkillersa_56C60A61_m.jpg,1495425490.0030794,BPM
7534,@SteveAoki,#RemixRewind,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495425730.0173495,BPM
7535,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/0400/kd_58CCD161_m.jpg,1495427110.000141,BPM
7536,Dirty South/Alesso/Ruben Haze,City Of Dreams,http://www.siriusxm.com/albumart/Live/0400/dirtysouthal_57DBC404_m.jpg,1495427350.040794,BPM
7537,Katy Perry,Chained To The Rhythm (Marc Stout/S,http://www.siriusxm.com/albumart/Live/0430/katyperry_58F4DFE4_m.jpg,1495427650.0016932,BPM
7538,Above & Beyond/OceanLab,Another Chance,http://www.siriusxm.com/albumart/Live/0430/abovebeyondo_5819B2D0_m.jpg,1495427829.9912589,BPM
7539,Deorro/Teemu,Turn Back Time,http://www.siriusxm.com/albumart/Live/0430/deorroteemu_59078A42_m.jpg,1495428069.9963472,BPM
7540,Axwell/\\Ingrosso/Kid Ink,I Love You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495428250.0223956,BPM
7541,Deorro/Dycy,Going Up,http://www.siriusxm.com/albumart/Live/0430/deorrodycy_58C72F69_m.jpg,1495428489.991642,BPM
7542,The Chainsmokers,Young (Gil Glaze Remix),http://www.siriusxm.com/albumart/Live/0430/thechainsmok_591D975E_m.jpg,1495428609.9903688,BPM
7543,Calvin Harris/John Newman,Blame,http://www.siriusxm.com/albumart/Live/0430/calvinharris_5422B3A8_m.jpg,1495428850.1042185,BPM
7544,Martin Solveig/GTA,Intoxicated,http://www.siriusxm.com/albumart/Live/0430/martinsolvei_58C7589D_m.jpg,1495429030.08725,BPM
7545,Plump DJs,Fear The Funk,http://www.siriusxm.com/albumart/Live/0500/plumpdjs_591E5EC7_m.jpg,1495429270.0520394,BPM
7546,Tommy Trash/DENM,Dreamer,http://www.siriusxm.com/albumart/Live/0500/tommytrashde_591BAF25_m.jpg,1495429629.989198,BPM
7547,Syn Cole/Nevve,Sway (VIP Mix),http://www.siriusxm.com/albumart/Live/0500/syncolenevve_591E6EC5_m.jpg,1495429750.0030732,BPM
7548,Redondo/UnoMas/Teo Mandrelli,I Want U,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1495430050.000639,BPM
