,artist,title,albumart,time,channel
105,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/0930/kungsephemer_58E86725_m.jpg,1493373268.290102,SiriusXM Hits 1
106,Niall Horan,This Town,http://www.siriusxm.com/albumart/Live/0930/niallhoran_582242D7_m.jpg,1493373448.3863928,SiriusXM Hits 1
107,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493373688.319628,SiriusXM Hits 1
108,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1000/edsheeran_58815DB6_m.jpg,1493373748.297693,SiriusXM Hits 1
109,Clean Bandit/Sean Paul/Anne Marie,Rockabye,http://www.siriusxm.com/albumart/Live/1000/cleanbandits_58CA6C3E_m.jpg,1493373988.4453163,SiriusXM Hits 1
110,Maroon 5,Don't Wanna Know,http://www.siriusxm.com/albumart/Live/1000/maroon5_5802172D_m.jpg,1493374288.3460126,SiriusXM Hits 1
111,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1000/chainsmokers_58A83CE8_m.jpg,1493374468.2908494,SiriusXM Hits 1
112,Shawn Mendes,There's Nothing Holdin' Me Back,http://www.siriusxm.com/albumart/Live/1000/shawnmendes_58F8325E_m.jpg,1493374708.2642365,SiriusXM Hits 1
113,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493374888.3691585,SiriusXM Hits 1
114,Wiz Khalifa/Charlie Puth,See You Again,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493375008.3055232,SiriusXM Hits 1
115,Bruno Mars,That's What I Like,http://www.siriusxm.com/albumart/Live/1000/brunomars_58C80E78_m.jpg,1493375248.3145394,SiriusXM Hits 1
116,Imagine Dragons,Believer,http://www.siriusxm.com/albumart/Live/1030/imaginedrago_590247DE_m.jpg,1493375428.3027587,SiriusXM Hits 1
117,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493375608.3039722,SiriusXM Hits 1
118,Zayn/Taylor Swift,I Don't Wanna Live Forever,http://www.siriusxm.com/albumart/Live/1030/zayntaylorsw_589F2ED7_m.jpg,1493375728.2955904,SiriusXM Hits 1
119,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1030/zeddalessiac_58B093BC_m.jpg,1493375968.3201518,SiriusXM Hits 1
120,Maroon 5,Cold,http://www.siriusxm.com/albumart/Live/1030/maroon5_58A5F7DE_m.jpg,1493376148.3260589,SiriusXM Hits 1
